loss,accuracy
2.561545432792915,0.3811026194303792
1.4785405517934442,0.5792147726588894
1.2523958181286907,0.6300301746000361
1.2747248398078668,0.6100513226103178
1.1384340049146295,0.6538087910387456
0.9959052004656949,0.6832182801337655
0.936162120955331,0.6965604394659698
0.950064329131619,0.7104871779441727
0.8518759210031112,0.7168229842765403
0.8543344273671999,0.7378592367803444
0.794443218262641,0.7358304032736432
0.8436058330011892,0.7181554808593313
0.8302860866536151,0.7307239324983021
0.7792394327593374,0.7661597448483963
0.7794444974962171,0.7372918511386398
0.8011725569819356,0.7429485140513914
0.789835648222284,0.7365783207104356
0.8314518201482165,0.7440918820869475
0.762566723535349,0.7365353369497004
0.7670586498229058,0.7429657075556855
0.7584484867997222,0.7493101106402001
0.7867475913776146,0.7494562554266998
0.7472918350617964,0.7549409832965106
0.7578535989090637,0.758594602959002
0.7942387626721309,0.7395699904576051
0.7378484349984389,0.7641738951024303
0.7692905669683938,0.737102722591405
0.7543627852921958,0.7445561067028876
0.7065066801322686,0.770088460579593
0.8184337461387718,0.7494734489309939
0.7278822627696362,0.7668732752766005
0.7454258718988398,0.7680510303207448
0.7102812687119285,0.7823646226455645
0.7431116157835657,0.7485965802119959
0.6955151312298827,0.7726674862237047
0.7299643689459496,0.7596262132166468
0.70841490986583,0.7770948135794297
0.7420643587688823,0.7564024311615072
0.8008864329411434,0.7199264118016213
0.7279753895906301,0.7684808679280968
0.7374542592646002,0.7658588585232499
0.7484658999757452,0.7599356962939402
0.7218297080024259,0.7682917393808619
0.6735522298367469,0.7789689055474842
0.7267576693178533,0.7738710315242902
0.7667257680342747,0.7412205668698366
0.7534147612341158,0.7439543340525949
0.7153649432318551,0.7646467164705174
0.8188401430517762,0.7384094289177549
0.6487422872375656,0.7917264857336899
0.8003473535998837,0.7703721534004453
0.7661342623469594,0.7720141330605297
0.7569376925190726,0.7732262751132623
0.7197073637129187,0.7852445346148225
0.6749740046459239,0.7859322747865857
0.7297233221950111,0.7724181804114405
0.8055632889270783,0.7739999828064957
0.753679948586684,0.7516398304720476
0.7816885531603635,0.7520094908143703
0.6919367648088015,0.7842816983743541
0.7473536640733153,0.7767681369978422
0.8111794417376047,0.7734755809255264
0.68235282262603,0.7802928053781282
0.7814792860995282,0.7503675111542859
0.7104320133125389,0.7706988299820328
0.6844331343095381,0.7696586229722411
0.6859794054712568,0.7773183291352527
0.6967073665215419,0.7811782708492732
0.7041306591295934,0.7673546933968347
0.7387874294113327,0.771412360410237
0.7783174516735496,0.7483042906389966
0.8309096526313614,0.7547432579971287
0.7432432090843116,0.762566302450934
0.7949559490759294,0.7578037017614745
0.722316873401076,0.7773785064002819
0.7905684514360114,0.7444873326857113
0.7034765344399673,0.775401253406463
0.7079901420153104,0.7804131599081867
0.704547546853076,0.76786190177351
0.6854119567425696,0.7757279299880505
0.6785188325813838,0.7670795973281295
0.7775012895956144,0.747066358329823
0.6803686740634206,0.7941163828305666
0.7202459558025821,0.7700368800667108
0.6736846671654628,0.7762265416125788
0.7837350259115408,0.759669196977382
0.6992318758597741,0.7849694385461172
0.674794675884666,0.7782209881106917
0.7058071714181167,0.7675180316876284
0.691218823325503,0.7604257111663214
0.7225358663024483,0.7530754880806031
0.6633823437350137,0.7748768515254937
0.6877624569358406,0.7786164387094555
0.680089580816227,0.7904283761594869
0.6586244226812006,0.7964804896710023
0.6868481321649237,0.7843504723915304
0.7396586255057828,0.7772581518702234
0.6669003910415775,0.7956036209520043
0.694075048821313,0.7793815496505421
0.6602775358891749,0.7876860122245816
0.7162678126450424,0.7776450057168401
0.6976330672646617,0.7814791571744195
0.7105617088930948,0.7582851198817087
0.7076967797436557,0.7688161412618313
0.6449003778971159,0.7969705045433835
0.7495486871226803,0.7609587097994378
0.6845667784685617,0.7691342210912717
0.6967544670288379,0.7582937166338557
0.7143599919565431,0.7811868676014202
0.7681396312766022,0.7462496668758543
0.7496661122028644,0.7651883118557808
0.6886685670732142,0.7756763494751683
0.6823288246170505,0.7812728351228906
0.6417564061971811,0.8004435924107872
0.6873165110965351,0.7852015508540873
0.6855669300634782,0.7915115669300138
0.726666371180461,0.78380028025412
0.6641147185157944,0.8051632093395116
0.7084377449947399,0.7832157011081213
0.7107414361539778,0.7748682547733466
0.5926702567509242,0.8125048356730827
0.6759875881147909,0.7901188930821935
0.686380993271922,0.8005037696758165
0.6883054831525781,0.7989391607850554
0.6716131266656813,0.789775022996312
0.6869706278318887,0.7820121558075359
0.8593222164845729,0.7475821634586454
0.7874118996190501,0.7611392415945256
0.6980719366571405,0.7931019660772161
0.6861004923726176,0.7892592178674896
0.6513501420125857,0.8029280537812814
0.6455018527560181,0.8070029142989779
0.8276826301773826,0.7651539248471927
0.8520679421477265,0.7695468651943296
0.6628371828204983,0.800624124205875
0.7319870542038928,0.7897406359877238
0.6520659947133326,0.7963257481323556
0.705197328722084,0.7780920368284862
0.6634923239985665,0.7955176534305339
0.7530026667065672,0.7897406359877238
0.7914641919371846,0.7889841217987844
0.8739531899546529,0.7611822253552608
0.7284251429877439,0.7759428487917265
0.6370340326330164,0.7944946399250363
0.6463448263786651,0.8044066951505721
0.6153552711664976,0.8005639469408458
0.6618526118142264,0.7945892041986538
0.7195289167729053,0.7963085546280615
0.8181319674292763,0.7665981792078953
0.6955457802002246,0.7952597508661228
0.6779554769233033,0.7863019351289083
0.7220153724754249,0.7912278741091615
0.6611366258217738,0.8012688806169029
0.6571580575062679,0.8078024122486525
0.6739524603545011,0.7959560877900329
0.750598135295805,0.7799575320443937
0.6477450508337754,0.8003318346328757
0.7602133598956433,0.7727018732322929
0.6863344016965929,0.7893709756454012
0.7119541958138182,0.7761921546039906
0.6704218478648217,0.7975980674501173
0.6783649935172155,0.8011313325825503
0.6077958078829797,0.8054211119039227
0.7499147381101335,0.7847459229902942
0.6997953889134166,0.7931535465900983
0.6887670227459499,0.7970048915519716
0.6995536857253902,0.7800950800787463
0.7461514217512948,0.7690826405783895
0.8142544815828512,0.7734325971647912
0.6840667646009844,0.781582318200184
0.7008231511482825,0.7948213165066238
0.6373927232328352,0.8082064595995633
0.669426627277018,0.7985007264255565
0.675547533244877,0.7951651865925053
0.6593772037998661,0.7978129862537933
0.6488885718387561,0.799721465230436
0.6542107925965236,0.7892850081239308
0.6762344185467605,0.7932309173594216
0.6928344148200947,0.7878751407718164
0.7099425936138237,0.7815651246958899
0.6670836100866506,0.8064269319051263
0.7492929797906142,0.8038049225002794
0.6746955302390424,0.807252220111242
0.7683872557603396,0.7862847416246143
0.7232756443731078,0.8027303284818995
0.6973694445667686,0.8044668724156013
0.6838589570024511,0.7890185088073726
0.7935924520204355,0.7758224942616679
0.8307159332128672,0.7650851508300164
0.7297798624405494,0.7947181554808593
0.6994743385157742,0.7890872828245489
0.716339446424128,0.795526250182681
0.6664196920263898,0.7989305640329084
0.6769666954711243,0.7963429416366496
0.6812552469117301,0.7967899727482957
0.7178963429980225,0.7819433817903596
0.6765054189241849,0.7966868117225312
0.7326220169172182,0.7781436173413684
0.6808745237497184,0.7945376236857715
0.680582652576677,0.786895111027054
0.6992919583897014,0.8002372703592583
0.6814118870667049,0.79796772779244
0.8491607476066757,0.7724267771635875
0.722057858469722,0.7725729219500873
0.8365308675792191,0.7707762007513561
0.7300447650008149,0.7776879894775753
0.6849903978489258,0.7943828821471248
0.7233242206521087,0.7900759093214583
0.7704179235867091,0.7731231140874978
0.9324319836857554,0.7428281595213329
0.8430817909293122,0.7653000696336923
0.8224698866461659,0.7634259776656379
0.8538147906680683,0.7587407477455017
0.6894419035413764,0.7887004289779321
0.7822625068517831,0.7646209262140763
0.6616941216227773,0.7925775641962467
0.6551621689246251,0.7958443300121214
0.6898643897784935,0.7964546994145612
0.6468528938162458,0.8087136679762386
0.6839741672133351,0.8055070794253931
0.697706204194289,0.7888379770122848
0.6776761575714573,0.8016385409592256
0.7853906085202982,0.7797254197364236
0.7191564267808265,0.7954058956526224
0.7232699674564403,0.8017846857457253
0.689988100201219,0.78934518538896
0.703875065766848,0.7850468093154406
0.7130271301164732,0.7831813140995332
0.7020294951868581,0.800606930701581
0.6478164278543912,0.8066160604523611
0.7547117681293697,0.7719625525476475
0.6886371643333644,0.7908668105189859
0.7183052441576026,0.8043809048941309
0.679582232105863,0.8026873447211643
0.726984275500853,0.7782037946063977
0.6596278123803191,0.7958185397556803
0.7260881289021,0.7832328946124154
0.7016150762091626,0.7873765291472882
0.682460634983503,0.7979161472795577
0.7326834859428825,0.779140840590425
0.6995010868533627,0.7909183910318681
0.6770260372659662,0.7875226739337878
0.7303874726478871,0.7793901464026891
0.715620132462009,0.8045098561763366
0.7410151090595748,0.7848404872639116
0.6822842058244643,0.7943570918906837
0.705082760145376,0.7705526851955331
0.7409436254710942,0.7767939272542833
0.7291646307641333,0.7790032925560724
0.6710536874912597,0.7939100607790377
0.7428599953651428,0.7952167671053876
0.7109415288809892,0.7948900905238001
0.7989268050088987,0.7724439706678817
0.8329194142268255,0.758138975095209
0.7462368872794476,0.7824333966627408
0.7272136242180081,0.7969447142869424
0.7083792115305806,0.8035986004487504
0.7590350014167827,0.8071834460940657
0.7708617246412969,0.8046216139542481
0.7159982955717779,0.7935919809495973
0.7064813202554053,0.7860870163252324
0.6847069930244278,0.7895858944490771
0.6947085964810717,0.793987431548361
0.6894436922702161,0.7956809917213277
0.6718146675890618,0.8048537262622182
0.7575788040737529,0.7945204301814774
0.7699458903008765,0.7877547862417579
0.7748103973629711,0.7837744899976788
0.6999009048545753,0.7901446833386346
0.6453858408954117,0.79927443411879
0.7331614409174237,0.7659620195490143
0.7033245291028704,0.7825193641842112
0.6822619395596641,0.797537890185088
0.6818760984546536,0.7952855411225639
0.8280102202525506,0.7622482226214936
0.7790272820126879,0.8040542283125435
0.6627038433001592,0.8053179508781583
0.7907458097725124,0.7681026108336271
0.6663711863559681,0.800847639761698
0.8289176055363247,0.7674062739097169
0.6778034082480839,0.7978559700145285
0.7108312348088065,0.7949932515495646
0.7913517534077823,0.7751433508420519
0.764391811470409,0.7929214342821282
0.7928799941644564,0.7998848035212297
0.7107384009020669,0.7928010797520697
0.6506381249034797,0.8129948505454639
0.6625949978173434,0.8089543770363556
0.6869712596411234,0.8042519536119254
0.6896738462395721,0.8056704177161869
0.688796994319329,0.7825279609363582
0.7292436018749908,0.7797941937535999
0.7130992678495554,0.7802326281130989
0.7177767068475157,0.7852789216234107
0.7147603321206438,0.7831211368345039
0.7347154200732053,0.7691686080998599
0.6547058862644237,0.8055070794253931
0.7378736250348144,0.781135287088538
0.7612699942929404,0.7766821694763718
0.7381917386264591,0.7861815805988498
