loss,accuracy
1.9620127211560259,0.4827850038255547
1.445214126922272,0.585086354375317
1.1343583460692521,0.6559407855712112
1.6796910005611378,0.5878717020709576
1.1148954369209625,0.6986924339984354
0.8815506946909558,0.7287294860001892
0.8827294099461901,0.7358733870343784
0.6581475878809835,0.7831985076038273
1.0645366715860891,0.6908865830489241
13.49679177252801,0.21191853717665465
1.9737568543507502,0.45145843900174515
1.438984659739903,0.5740739148749603
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
,0.04967203390559047
