loss,accuracy
2.1873383700847624,0.1987
2.0537439346313477,0.2663
1.9706727057695388,0.2281
1.8739099711179734,0.3335
1.8047932803630828,0.3453
1.7181530714035034,0.3841
1.7028713673353195,0.4161
1.637942337989807,0.4075
1.6411986768245697,0.4178
1.5643336057662964,0.4426
1.571748048067093,0.4404
1.5300303518772125,0.4617
1.4873857527971268,0.4634
1.520835241675377,0.4562
1.484410247206688,0.4867
1.461420550942421,0.4975
1.4497959673404694,0.5047
1.4173909157514573,0.503
1.3813166588544845,0.5162
1.3970093220472335,0.5179
1.378708890080452,0.5352
1.3688413351774216,0.5248
1.340354311466217,0.5272
1.3802728682756424,0.5238
1.314172387123108,0.5429
1.3288015514612197,0.542
1.2868891298770904,0.5616
1.2740211948752402,0.557
1.2652421772480011,0.5666
1.2582701832056045,0.5645
1.2441666781902314,0.5812
1.2476435363292695,0.5786
1.2690641224384307,0.5751
1.2142828345298766,0.5896
1.2181827157735825,0.5713
1.2016302347183228,0.5842
1.204721450805664,0.5979
1.1792188823223113,0.5898
1.204127448797226,0.5979
1.1879156291484834,0.5838
1.1373785749077796,0.6065
1.1457699894905091,0.6135
1.1452200725674628,0.6079
1.1137947902083396,0.6175
1.1202367067337036,0.6129
1.138881179690361,0.6121
1.1250266909599305,0.6091
1.1221121117472648,0.6095
1.0967698588967323,0.6249
1.0937142431735993,0.6211
1.0705987855792045,0.626
1.055650244653225,0.6355
1.0801463529467583,0.6347
1.0859719827771186,0.6237
1.0502084627747537,0.6402
1.0752076596021651,0.6348
1.0546316996216774,0.6349
1.055643279850483,0.6436
1.0264903113245964,0.6414
1.0621577009558678,0.6343
1.0122212037444114,0.6543
1.0455580830574036,0.6431
1.0577951982617377,0.6391
1.0522917076945304,0.633
1.0225647687911987,0.6516
1.0261121913790703,0.6498
1.0148622050881386,0.6583
1.0257247537374496,0.6494
1.0215395927429198,0.6535
0.9772660888731479,0.6597
0.9849635630846023,0.6656
1.0257280439138412,0.6444
1.0103684455156325,0.6531
0.9969276204705239,0.6606
1.0045633673667909,0.6556
0.976369833946228,0.6628
0.9752804830670356,0.6675
0.9823316678404808,0.6672
1.0185424625873565,0.6551
1.009932631254196,0.6494
0.9996155634522438,0.6631
1.0043017819523812,0.6632
0.9807174250483512,0.667
1.0054162263870239,0.6653
0.9882089823484421,0.6724
0.9939880087971688,0.6631
1.0016214728355408,0.6676
1.0105545565485954,0.6646
1.0029546096920967,0.672
1.0065757915377618,0.6663
1.0394628882408141,0.6698
1.0001602433621883,0.6757
1.021949353814125,0.669
0.988893574476242,0.6687
0.9691756844520569,0.6721
1.0020576685667038,0.6723
1.031168733537197,0.6699
1.0132345989346505,0.6807
0.9875972241163253,0.6716
0.9864892020821572,0.6754
1.0238334566354752,0.6762
1.0291823342442512,0.6724
1.023620679974556,0.6758
1.0210824228823185,0.6801
1.0130789116024972,0.6796
1.0551369607448577,0.6808
1.0502697214484216,0.677
1.0534543812274932,0.6733
1.0574199363589287,0.6784
1.064922598004341,0.6844
1.0913751348853111,0.678
1.0290743947029113,0.6788
1.0148127645254135,0.6814
1.0234018057584762,0.6762
1.076505009829998,0.6724
1.0573179379105568,0.6837
1.0670956805348397,0.6849
1.053436854481697,0.672
1.049235013127327,0.6754
1.068247303366661,0.6788
1.081181526184082,0.6799
1.0345808029174806,0.6738
1.092274197936058,0.6814
1.0284741148352623,0.6766
1.1105471283197403,0.6731
1.1077920377254487,0.6777
1.0947534754872321,0.6854
1.099079543352127,0.6792
1.1032666236162185,0.6885
1.1139777675271034,0.6868
1.1368377417325974,0.6891
1.1775934815406799,0.6871
1.148587703704834,0.6888
1.0940895467996596,0.6876
1.1283436581492423,0.6814
1.100010159611702,0.6863
1.0758751332759857,0.6768
1.1493372589349746,0.6748
1.1572619095444678,0.6905
1.1774332061409951,0.6925
1.2037117913365365,0.688
1.2386298090219499,0.6959
1.166236686706543,0.6786
1.1437195792794228,0.6839
1.1432929262518883,0.6807
1.2277530327439308,0.6831
1.2015080809593202,0.6901
1.2434590950608253,0.6801
1.2443835824728011,0.6832
1.2299956545233726,0.6801
1.2179083675146103,0.6843
1.25908043384552,0.6723
1.2357389748096466,0.6865
1.1677268713712692,0.6887
1.1916554555296899,0.6816
1.2299255177378654,0.6906
1.1997447952628135,0.6805
1.2049979403614999,0.6904
1.2505618289113045,0.6816
1.2376053482294083,0.6823
1.2526871502399444,0.6896
1.3471207350492478,0.6831
1.264333225786686,0.6839
1.262956354022026,0.687
1.3397715896368028,0.6885
1.3043666198849677,0.677
1.2397578664124012,0.6857
1.3493859499692917,0.681
1.3603865772485733,0.6903
1.3528368532657624,0.6878
1.3137728691101074,0.6891
1.324196356534958,0.6854
1.3493418991565704,0.6824
1.3652180790901185,0.6862
1.4131599843502045,0.6874
1.409021520614624,0.6688
1.3931790977716445,0.6743
1.3860689491033553,0.6851
1.329319927096367,0.6817
1.3885693103075027,0.6902
1.394673866033554,0.6873
1.44450700879097,0.6872
1.466546094417572,0.6851
1.3873696893453598,0.6834
1.4254046261310578,0.6918
1.325380378961563,0.6807
1.4323527306318282,0.676
1.4267219603061676,0.6858
1.464443176984787,0.6824
1.4241891473531723,0.6797
1.414184534549713,0.6871
1.398371347784996,0.6864
1.3927318423986434,0.687
1.4813740462064744,0.6831
1.4444877237081528,0.6873
1.5018784433603287,0.6807
1.508747586607933,0.6831
1.4235856115818024,0.6761
1.4643765151500703,0.6862
1.46019207239151,0.6887
1.512480580806732,0.6794
1.5284560352563858,0.6874
1.491054320335388,0.6867
1.5559546142816543,0.6858
1.5094286412000657,0.6951
1.5641341030597686,0.687
1.5359996795654296,0.693
1.4037006318569183,0.6835
1.461544182896614,0.6876
1.560662615299225,0.6865
1.531220656633377,0.6874
1.5245459169149398,0.6893
1.4999745815992356,0.6899
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
,0.1
